PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	RP	EM	RI	OI	FU	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	D2	EA	PG	WC	SC	GA	UT	PM	OA	HC	HP	DA
B	Li, HG; Nie, RC; Zhou, DM; Gou, XP			Assoc Comp Machinery	Li, Huaguang; Nie, Rencan; Zhou, Dongming; Gou, Xiaopeng			Convolutional Neural Network Based Multi-Focus Image Fusion	PROCEEDINGS OF THE 2018 2ND INTERNATIONAL CONFERENCE ON ALGORITHMS, COMPUTING AND SYSTEMS (ICACS 2018)			English	Proceedings Paper	2nd International Conference on Algorithms, Computing and Systems (ICACS)	JUL 27-29, 2018	Beijing, PEOPLES R CHINA	IACSIT		Multi-focus image fusion; Image fusion; Convolutional neural network; Deep learning; Fusion rule	PERFORMANCE; TRANSFORM	In this study, this paper mainly focuses on the use of convolutional neural network (CNN) to improve the clarity of multi-focus image and the fusion effect. First, set up an image picture data set and we convert labels tags to the dataset into binary images. After that, then use the CNN network to train the established datasets. In the end, we need to learn a direct mapping between source and focus map.	[Li, Huaguang; Nie, Rencan; Zhou, Dongming; Gou, Xiaopeng] Yunnan Univ, Informat Coll, Kunming 650504, Yunnan, Peoples R China	Li, HG (reprint author), Yunnan Univ, Informat Coll, Kunming 650504, Yunnan, Peoples R China.	huaguangli@mail.ynu.edu.cn; rcnie@ynu.edu.cn; zhoudm@ynu.edu.cn; 657717191@qq.com						23	0	0	3	3	ASSOC COMPUTING MACHINERY	NEW YORK	1515 BROADWAY, NEW YORK, NY 10036-9998 USA			978-1-4503-6509-3				2018							148	154		10.1145/3242840.3242863			7	Computer Science, Theory & Methods; Mathematics, Applied	Computer Science; Mathematics	BL7LT	WOS:000455158600027					2019-12-05	
S	Shi, JX; Ran, ZH			IOP	Shi, Jing-xian; Ran, Zhi-hong			Construction simulation analysis of 120m continuous rigid frame bridge based on Midas Civil	3RD INTERNATIONAL CONFERENCE ON ENERGY EQUIPMENT SCIENCE AND ENGINEERING (ICEESE 2017)	IOP Conference Series-Earth and Environmental Science		English	Proceedings Paper	3rd International Conference on Energy Equipment Science and Engineering (ICEESE)	DEC 28-31, 2017	Beijing, PEOPLES R CHINA	Wuhan Univ, Guizhou Minzu Univ				In this paper, a three-dimensional finite element model of a continuous rigid frame bridge with a main span of 120m is established by the simulation and analysis of Midas Civil software. The deflection and stress of the main beam in each construction stage of continuous beam bridge are simulated and analyzed, which provides a reliable technical guarantee for the safe construction of the bridge.	[Shi, Jing-xian] Kunming Univ Sci & Technol, Oxbridge Coll, Kunming 650106, Yunnan, Peoples R China; [Ran, Zhi-hong] Yunnan Univ, Kunming 650106, Yunnan, Peoples R China	Shi, JX (reprint author), Kunming Univ Sci & Technol, Oxbridge Coll, Kunming 650106, Yunnan, Peoples R China.	sara_shivip@163.com; 31973941@qq.com						9	0	0	0	3	IOP PUBLISHING LTD	BRISTOL	DIRAC HOUSE, TEMPLE BACK, BRISTOL BS1 6BE, ENGLAND	1755-1307			IOP C SER EARTH ENV	IOP Conf. Ser. Earth Envir. Sci.		2018	128								UNSP 012030	10.1088/1755-1315/128/1/012030			6	Engineering, Environmental; Environmental Sciences	Engineering; Environmental Sciences & Ecology	BL6MN	WOS:000454438800030		Bronze, Other Gold			2019-12-05	
S	Shi, JX; Ran, ZH			IOP	Shi, Jing-xian; Ran, Zhi-hong			Effect of Concrete Creep on the displacement of single tower single cable plane Extradosed Cable-stayed Bridge	3RD INTERNATIONAL CONFERENCE ON ENERGY EQUIPMENT SCIENCE AND ENGINEERING (ICEESE 2017)	IOP Conference Series-Earth and Environmental Science		English	Proceedings Paper	3rd International Conference on Energy Equipment Science and Engineering (ICEESE)	DEC 28-31, 2017	Beijing, PEOPLES R CHINA	Wuhan Univ, Guizhou Minzu Univ				Extradossed Cable-stayed Bridge is both cable-stayed Bridge and Continuous rigid frame bridge mechanics feature, Beam is the main force components, cable is supplement. This article combined with a single tower and single cable plane Extradossed cable-stayed bridge in Yunnan, use different creep calculation models and analysis deflection caused by creep effects. The results showing that deflection caused by creep effect is smaller than the same span continuous rigid frame bridge, the value is about 2cm. On the other hand the deflection is increasing with ambient humidity decreases, therefore in the dry environment the calculation model is relatively large in the pre-camber. In the choice of RC creep model is significant in the dry areas.	[Shi, Jing-xian] Kunming Univ Sci & Technol, Oxbridge Coll, Kunming 650106, Yunnan, Peoples R China; [Ran, Zhi-hong] Yunnan Univ, Kunming 650106, Yunnan, Peoples R China	Shi, JX (reprint author), Kunming Univ Sci & Technol, Oxbridge Coll, Kunming 650106, Yunnan, Peoples R China.	sara_shivip@163.com; 31973941@qq.com						10	0	0	1	1	IOP PUBLISHING LTD	BRISTOL	DIRAC HOUSE, TEMPLE BACK, BRISTOL BS1 6BE, ENGLAND	1755-1307			IOP C SER EARTH ENV	IOP Conf. Ser. Earth Envir. Sci.		2018	128								UNSP 012091	10.1088/1755-1315/128/1/012091			6	Engineering, Environmental; Environmental Sciences	Engineering; Environmental Sciences & Ecology	BL6MN	WOS:000454438800091		Bronze, Other Gold			2019-12-05	
S	Dong, M; Shen, DY; Zhang, XP; Ren, WP; Ma, ZH; Qian, RR; Yuan, H			IEEE	Dong, Ming; Shen, Dongya; Zhang, Xiupu; Ren, Wenping; Ma, Zu-hui; Qian, Rongrong; Yuan, Hong			Substrate Integrated Gap Waveguide Bandpass Filters With High Selectivity and Wide Stopband	2018 IEEE/MTT-S INTERNATIONAL MICROWAVE SYMPOSIUM - IMS	IEEE MTT-S International Microwave Symposium		English	Proceedings Paper	IEEE-MTT-Society International Microwave Symposium (IMS)	JUN 10-15, 2018	Philadelphia, PA	IEEE, IEEE MTT Soc, RFIC, ARFTG, IMBIoC, IMS		substrate integrated gap waveguide (SIGW); substrate integrated waveguide (SIW); perfect magnetic conductor (PMC); packaging; microwave filter		In this paper, a seventh-order filter using substrate integrated gap waveguide (SIGW) technology, i.e. SIGW filter, is proposed for the first time, which has high selectivity and wide stopband. The SIGW filter includes three-layer substrates. The top layer substrate realizes a perfect magnetic conductor (PMC) using periodic plated vias and metallic patches. It is applied for packaging substrate integrated waveguide (SIW) filter to avoid interference and losses induced by external radiation emission and internal radiation leakage. The middle layer substrate generates a gap layer. In the base/bottom layer, cascaded resonators of the SIW filters are formed by properly etching slots on the metal plane and placing plated vias in the middle of this layer. The higher-order modes of TE103 and TE104 are suppressed using slots designed in the base layer at the third-order cavity, which leads to wide stopband. Moreover, the effect of the SIGW-based PMC structure on bandwidth and transmission zeroes is studied. The measured results demonstrate that the proposed SIGW filters perform well in the both passband and stopband.	[Dong, Ming; Shen, Dongya; Zhang, Xiupu; Ren, Wenping; Ma, Zu-hui; Qian, Rongrong; Yuan, Hong] Yunnan Univ, Yunnan Engn Lab Cloud Wireless Access & Heterogen, Kunming, Yunnan, Peoples R China; [Zhang, Xiupu] Concordia Univ, Dept Elect & Comp Engn, Montreal, PQ H3G 1M8, Canada	Dong, M (reprint author), Yunnan Univ, Yunnan Engn Lab Cloud Wireless Access & Heterogen, Kunming, Yunnan, Peoples R China.	mingdongdm@qq.com; shendy@ynu.edu.cn; xzhang@ece.concordia.com			National Natural Science Foundation of ChinaNational Natural Science Foundation of China [61561052, 61561051, 61501398]; Yunnan Natural Science Key Foundation of China [2013FA027]; Yunnan High-Tech Top-Talents Recruitment Project [2012HA005]	This work has been supported by the National Natural Science Foundation of China (61561052, 61561051, and 61501398), Yunnan Natural Science Key Foundation of China (2013FA027), and Yunnan High-Tech Top-Talents Recruitment Project (2012HA005).		10	1	1	2	2	IEEE	NEW YORK	345 E 47TH ST, NEW YORK, NY 10017 USA	0149-645X	2576-7216	978-1-5386-5067-7	IEEE MTT S INT MICR			2018							285	288					4	Engineering, Electrical & Electronic	Engineering	BL4ZZ	WOS:000451173600076					2019-12-05	
S	Ding, ZS; Zhou, DM; Nie, RC; Hou, RC; Liu, YY		Su, R		Ding, Zhaisheng; Zhou, Dongming; Nie, Rencan; Hou, Ruichao; Liu, Yanyu			Infrared and Visible Image Fusion Using Modified PCNN and Visual Saliency Detection	2018 INTERNATIONAL CONFERENCE ON IMAGE AND VIDEO PROCESSING, AND ARTIFICIAL INTELLIGENCE	Proceedings of SPIE		English	Proceedings Paper	International Conference on Image and Video Processing, and Artificial Intelligence (IVPAI)	AUG 15-17, 2018	Shanghai, PEOPLES R CHINA	Chinese Acad Sci, Shanghai Adv Res Inst		image fusion; infrared image; visible image; NSST; visual significance detection	EXTRACTION	As an important branch of multi-source image fusion, infrared and visible image fusion not only inherits the basic theory and method of image fusion, but also has its own characteristics. Visual saliency detection method reflects the significant information in infrared image, and the feature has the consistent in the object information and background details with the infrared and visible light images. So, this paper proposed a novel framework of infrared and visible image fusion by using visual saliency and non-subsampled shearlet transformation. Comparing the proposed fusion method with some existing algorithms, the experimental results show that the proposed method can not only highlight the object information, but also can preserve the abundant background information effectively in the visible light image.	[Ding, Zhaisheng; Zhou, Dongming; Nie, Rencan; Hou, Ruichao; Liu, Yanyu] Yunnan Univ, Informat Coll, Kunming 650504, Yunnan, Peoples R China	Zhou, DM (reprint author), Yunnan Univ, Informat Coll, Kunming 650504, Yunnan, Peoples R China.	zhoudm@ynu.edu.cn		Hou, Ruichao/0000-0001-8111-7339				18	0	0	2	6	SPIE-INT SOC OPTICAL ENGINEERING	BELLINGHAM	1000 20TH ST, PO BOX 10, BELLINGHAM, WA 98227-0010 USA	0277-786X	1996-756X	978-1-5106-2311-8	PROC SPIE			2018	10836								UNSP 108360E	10.1117/12.2513889			7	Computer Science, Artificial Intelligence; Optics; Imaging Science & Photographic Technology	Computer Science; Optics; Imaging Science & Photographic Technology	BL5SN	WOS:000452643100012					2019-12-05	
J	Duan, JL; Wang, LZ; Hu, X; Chen, HM				Duan, Jiangli; Wang, Lizhen; Hu, Xin; Chen, Hongmei			Mining spatial dynamic co-location patterns	FILOMAT			English	Article; Proceedings Paper	3rd International Conference on Fuzzy Systems and Data Mining (FSDM)	NOV 24-27, 2017	Natl Dong Hwa Univ, Hualien, TAIWAN		Natl Dong Hwa Univ	Spatial data mining; Co-location pattern; Dynamic co-location pattern		Spatial co-location pattern mining is an important part of spatial data mining, and its purpose is to discover the coexistence spatial feature sets whose instances are frequently located together in a geographic space. So far, many algorithms of mining spatial co-location pattern and their corresponding expansions have been proposed. However, dynamic co-location patterns have not received attention such as the real meaningful pattern {Ganoderma lucidum(new), maple tree(dead)} means that "Ganoderma lucidum" grows on the "maple tree" which was already dead. Therefore, in this paper, we propose the concept of spatial dynamic co-location pattern that can reflect the dynamic relationships among spatial features and then propose an algorithm of mining these patterns from the dynamic dataset of spatial new/dead features. Finally, we conduct extensive experiments and the experimental results demonstrate that spatial dynamic co-location patterns are valuable and our algorithm is effective.	[Duan, Jiangli; Wang, Lizhen; Chen, Hongmei] Yunnan Univ, Sch Informat Sci & Engn, Kunming, Yunnan, Peoples R China; [Hu, Xin] Beijing Normal Univ, Coll Informat Sci & Technol, Beijing, Peoples R China	Hu, X (reprint author), Beijing Normal Univ, Coll Informat Sci & Technol, Beijing, Peoples R China.	jl_duan@126.com; lzhwang2005@126.com; 201431210011@mail.bnu.edu.cn; hmchen@ynu.edu.cn		Duan, jiangli/0000-0002-0471-1147; hu, xin/0000-0002-4258-6746	National Natural Science Foundation of ChinaNational Natural Science Foundation of China [61472346, 61662086]; Science Foundation of Yunnan Province [2015FB114, 2016FA026]	Research supported by grants (No. 61472346, No. 61662086) from the National Natural Science Foundation of China and in part by a grant (No. 2015FB114, No. 2016FA026) from the Science Foundation of Yunnan Province.		15	0	0	3	26	UNIV NIS, FAC SCI MATH	NIS	PO BOX 224, VISEGRADSKA 33, NIS, 18000, SERBIA MONTENEG	0354-5180			FILOMAT	Filomat		2018	32	5					1491	1497		10.2298/FIL1805491D			7	Mathematics, Applied; Mathematics	Mathematics	HA4HS	WOS:000450221000001		Bronze			2019-12-05	
S	Wang, XZ; Zhu, HH; Liu, ZG		MizeraPietraszko, J; Pichappan, P		Wang, Xiaozhi; Zhu, Honghui; Liu, Zhigang			Fault Diagnosis and Structure Optimization of Engine Based on Signal Feature and CFD	LECTURE NOTES IN REAL-TIME INTELLIGENT SYSTEMS (RTIS 2016)	Advances in Intelligent Systems and Computing		English	Proceedings Paper	1st Beijing International Conference on Real-Time Intelligent Systems (RTIS)	SEP 01-03, 2016	Beijing, PEOPLES R CHINA			Vibration signal; Wavelet transforms; Time-frequency feature parameters; Support vector machine; Localized surface plasmon; Impedance match	MANAGEMENT-SYSTEM	In view of the close correlations between the working state of engine moving parts and the whole machine structure with the characteristics of the engine vibration noise problem, in analysis of engine vibration noise, and start from the noise signal characteristic in the engine working process, the engine structure and performance has been analyzed, the engine fault types have been obtained by the fault diagnosis prediction method, which has been applied in structural optimization. In order to explore the high efficient and environment protection of the engine structure model, the model and analysis of the whole engine, fan cooling system and combustion chamber were carried out by using the model of sound and vibration coupling and premixed combustion, which is verified to improve the efficiency of the engine and environmental protection by the comparison of different models.	[Wang, Xiaozhi; Zhu, Honghui] Wuhan Univ Technol, Sch Logist Engn, Wuhan 430070, Hubei, Peoples R China; [Liu, Zhigang] Yunnan Univ, Natl Pilot Sch Software, Kunming 650500, Yunnan, Peoples R China	Liu, ZG (reprint author), Yunnan Univ, Natl Pilot Sch Software, Kunming 650500, Yunnan, Peoples R China.	xiaoganglzg@163.com			science and technology research project of the Education Department of Jiangxi Province [GJJ150156]; Post Doctoral Orientation Funding Project of Yunnan Province; Project of Youth Science Foundation of National Natural Science Foundation [41505015]	The work was also supported by The science and technology research project of the Education Department of Jiangxi Province in 2015 with the project number GJJ150156 and the project name Prediction of Forest Fire Spread Based on Grey GM (1,1) Model. The work was also supported by the Post Doctoral Orientation Funding Project of Yunnan Province in 2015. The work was supported by the Project of Youth Science Foundation of National Natural Science Foundation with the project number 41505015 and the project name Measurement Method of Atmospheric High-resolution Microwave Radiometric Based on Virtual Mirror Antenna.		15	0	0	1	1	SPRINGER INTERNATIONAL PUBLISHING AG	CHAM	GEWERBESTRASSE 11, CHAM, CH-6330, SWITZERLAND	2194-5357	2194-5365	978-3-319-60744-3; 978-3-319-60743-6	ADV INTELL SYST			2018	613						464	471		10.1007/978-3-319-60744-3_50			8	Computer Science, Artificial Intelligence; Computer Science, Interdisciplinary Applications; Neurosciences	Computer Science; Neurosciences & Neurology	BL5XT	WOS:000452919900050					2019-12-05	
J	Yao, JC; Zheng, XY				Yao, Jen-Chih; Zheng, Xi Yin			Existence of solutions and error bound for vector variational inequalities in Banach spaces	OPTIMIZATION			English	Article; Proceedings Paper	International Workshop on Nonlinear and Variational Analysis	JUL 21-22, 2017	Kaohsiung Med Univ, Res Ctr Nonlinear Anal & Optimizat, Kaohsiung, TAIWAN		Kaohsiung Med Univ, Res Ctr Nonlinear Anal & Optimizat	Vector variational inequality; fixed point; gap function; error bound	GAP FUNCTIONS; SENSITIVITY PROPERTIES	Without monotonicity and convexity assumptions, we provide the existence results of solutions for weak vector variational inequalities and vector variational inequalities under some kinds of continuity assumptions. We give a gap function for a weak vector variational inequality and present a sufficient condition to guarantee that the vector variational inequality has error bound property with respect to such a gap function.	[Yao, Jen-Chih] China Med Univ, Ctr Gen Educ, Taichung, Taiwan; [Yao, Jen-Chih] Kaohsiung Med Univ, Res Ctr Nonlinear Anal & Optimizat, Kaohsiung, Taiwan; [Zheng, Xi Yin] Yunnan Univ, Dept Math, Kunming, Yunnan, Peoples R China	Zheng, XY (reprint author), Yunnan Univ, Dept Math, Kunming, Yunnan, Peoples R China.	xyzheng@ynu.edu.cn			National Natural Science Foundation of P.R. ChinaNational Natural Science Foundation of China [11371312, MOST 105-2115-M-039-002-MY3]	This research was supported by the National Natural Science Foundation of P.R. China [grant number 11371312] and partially supported by the grant [MOST 105-2115-M-039-002-MY3].		19	4	4	1	1	TAYLOR & FRANCIS LTD	ABINGDON	2-4 PARK SQUARE, MILTON PARK, ABINGDON OR14 4RN, OXON, ENGLAND	0233-1934	1029-4945		OPTIMIZATION	Optimization		2018	67	9			SI		1333	1344		10.1080/02331934.2018.1429433			12	Operations Research & Management Science; Mathematics, Applied	Operations Research & Management Science; Mathematics	HD6TH	WOS:000452680400004					2019-12-05	
S	Dong, J		Jing, W; Ning, X; Huiyu, Z		Dong, Jia			Research on the Fairness of Income Distribution from the Perspective of Finance and Taxation Law	PROCEEDINGS OF THE 8TH INTERNATIONAL CONFERENCE ON MANAGEMENT AND COMPUTER SCIENCE (ICMCS 2018)	ACSR-Advances in Comptuer Science Research		English	Proceedings Paper	8th International Conference on Management and Computer Science (ICMCS)	AUG 10-12, 2018	Shenyang, PEOPLES R CHINA			Fiscal and taxation law; Income distribution; Fairness		Fair income distribution affects the country's long-term stability and affects the stability of society. With the development of social economy, people's living standards are gradually improved, but at the same time, the income gap is widened, so the lower income groups will form a relative deprivation. Sense, the modern state through the fiscal and taxation policies to achieve the capture of social resources, through the way of public services to achieve the goal of fairness. The fiscal and taxation law emphasizes that it is taken from the civilian use of the people and ultimately achieves social fairness and justice.	[Dong, Jia] Yunnan Univ, Dianchi Coll, Kunming 650228, Yunnan, Peoples R China	Dong, J (reprint author), Yunnan Univ, Dianchi Coll, Kunming 650228, Yunnan, Peoples R China.	djsl1213@126.com						7	0	0	0	0	ATLANTIS PRESS	PARIS	29 AVENUE LAVMIERE, PARIS, 75019, FRANCE	2352-538X		978-94-6252-590-0	ACSR ADV COMPUT			2018	77						641	644					4	Computer Science, Theory & Methods; Management	Computer Science; Business & Economics	BL5QT	WOS:000452470900132					2019-12-05	
S	Huang, B; Bao, LY; Ding, HW; Zhao, L			IEEE	Huang Bin; Bao Li-yong; Ding Hong-wei; Zhao Lei			Analysis Of Chaos Optimization Algorithm Based On Homogenizing Regulator With Chebyshev Mapping	2018 11TH INTERNATIONAL CONFERENCE ON INTELLIGENT COMPUTATION TECHNOLOGY AND AUTOMATION (ICICTA 2018)	International Conference on Intelligent Computation Technology and Automation		English	Proceedings Paper	11th International Conference on Intelligent Computation Technology and Automation (ICICTA)	SEP 22-23, 2018	Changsha, PEOPLES R CHINA	Changsha Univ Sci & Technol, Commun Res Inst, Cent S Univ, Shenzhen Res Inst, Hunan City Coll, Dept Urban Management		Optimization algorithm; Chebyshev mapping; Homogenizing regulator; optimization algorithm; Step length		Aimed at the problem of the calculation value tends to distribute at both ends in the traditional chaos optimization algorithm, the paper proposes a method to improve the efficiency of the optimization problem by improving the Chebyshev mapping distribution characteristics through a homogenizing regulator. The homogenization regulator based on the probability density function in this method can improve the ergodic properties of Chebyshev mapping. This paper lists two classical examples to test the optimization algorithm based on homogenization regulator, and compares it with the optimization results based on traditional Tent mapping and Logistic mapping. The test results show that the algorithm significantly reduces the solution step length on the basis of maintaining accuracy. Therefore, this algorithm is feasible and effective in solving optimization problems.	[Huang Bin; Bao Li-yong; Ding Hong-wei; Zhao Lei] Yunnan Univ, Sch Informat Sci & Engn, Kunming 650500, Yunnan, Peoples R China	Bao, LY (reprint author), Yunnan Univ, Sch Informat Sci & Engn, Kunming 650500, Yunnan, Peoples R China.	bly.yx@163.com			Regional Science Foundation Project [61461053]	This work is supported by Regional Science Foundation Project (61461053).		10	1	1	0	0	IEEE	NEW YORK	345 E 47TH ST, NEW YORK, NY 10017 USA	1949-1263		978-1-5386-8308-8	I C INTELL COMPUT TE			2018							8	12		10.1109/ICICTA.2018.00010			5	Automation & Control Systems; Computer Science, Artificial Intelligence	Automation & Control Systems; Computer Science	BL4RY	WOS:000450712900003					2019-12-05	
B	Qing, N; Zhao, JS		Wang, YM; Zhou, DC		Qing Na; Zhao Jianshan			Interpretation of Regulation of Human Rights Law on Social Stratification	2018 4TH INTERNATIONAL CONFERENCE ON EDUCATION, MANAGEMENT AND INFORMATION TECHNOLOGY (ICEMIT 2018)			English	Proceedings Paper	4th International Conference on Education Management and Information Technology (ICEMIT)	JUL 07-08, 2018	Changchun, PEOPLES R CHINA			social stratification; human rights law; conflict		Social stratification has existed since ancient times and has not been completely eliminated. Since the birth of human rights law, there is a strong conflict between the value it pursues and social stratification. In order to regulate social stratification, human rights law provides many ways, including, use legislation to guarantee equal rights, combat discrimination, strengthen social mobility, prevent social stratification, strengthen social security, enable the weak to survive and ensure social peace.	[Qing Na] Yunnan Univ, Dianchi Coll, Law Sch, Kunming 650228, Yunnan, Peoples R China; [Zhao Jianshan] Renmin Univ China, Law Sch, Beijing 100872, Peoples R China	Qing, N (reprint author), Yunnan Univ, Dianchi Coll, Law Sch, Kunming 650228, Yunnan, Peoples R China.							2	0	0	0	0	FRANCIS ACAD PRESS	LONDON	35 IVOR PL, LOWER GROUND, LONDON, NW1 6EA, ENGLAND			978-1-912407-39-2				2018							748	751					4	Computer Science, Theory & Methods; Education & Educational Research; Management	Computer Science; Education & Educational Research; Business & Economics	BL4IB	WOS:000450415100166					2019-12-05	
B	Liu, GQ; Jiang, MR; Huang, YQ; Hao, JY; Zeng, K; Zhao, ZY			IEEE	Liu, Gongqin; Jiang, Murong; Huang, Yaqun; Hao, Jianyu; Zeng, Ke; Zhao, Ziyang			Using AdaBoost and Combinational Binarization to Position Text Region Automatically for Low-Contrast Image	2018 IEEE 3RD INTERNATIONAL CONFERENCE ON IMAGE, VISION AND COMPUTING (ICIVC)			English	Proceedings Paper	3rd IEEE International Conference on Image, Vision and Computing (ICIVC)	JUN 27-29, 2018	Chongqing, PEOPLES R CHINA	IEEE, Chongqing Univ Posts & Telecommunicat		low-contrast image; text automatic positioning; AdaBoost classifier; binarization; expanding and merging regioins		Locating the text from low-contrast images with appearance variations of text, multi-color is a challenging task which often suffers from position deviation, incomplete region and incorrect etc. In order to solve this problem, a new regional automatic positioning method based on AdaBoost classifier and combinational binarization is proposed. The methodologies include four primary steps: image preprocessing, obtaining the candidate text regions by connected component analysis and AdaBoost, removing background by combinational binarization, expanding and merging text regions by AdaBoost and Similarity. 1933 low-contrast text images were collected for testing the effectiveness. Experimental results show that the proposed method can locate uneven illumination, multilingual content, multicolor of the text more accurately and completely.	[Liu, Gongqin; Jiang, Murong; Huang, Yaqun; Hao, Jianyu; Zeng, Ke; Zhao, Ziyang] Yunnan Univ, Sch Informat Sci & Engn, Kunming, Yunnan, Peoples R China	Jiang, MR (reprint author), Yunnan Univ, Sch Informat Sci & Engn, Kunming, Yunnan, Peoples R China.	jiangmr@ynu.edu.cn			Natural Science Foundation of China (NSFC)National Natural Science Foundation of China [11161055]; Program for Innovative Research Team (in Science and Technology) in University of Yunnan Province (IRTSTYN)	This paper is supported by the Natural Science Foundation of China (NSFC) No. 11161055 and supported by Program for Innovative Research Team (in Science and Technology) in University of Yunnan Province (IRTSTYN).		11	0	0	0	0	IEEE	NEW YORK	345 E 47TH ST, NEW YORK, NY 10017 USA			978-1-5386-4991-6				2018							251	256					6	Computer Science, Artificial Intelligence; Engineering, Electrical & Electronic; Imaging Science & Photographic Technology	Computer Science; Engineering; Imaging Science & Photographic Technology	BL1RD	WOS:000448170000049					2019-12-05	
B	Wang, YP; Zhang, DH; Yuan, Y; Liu, Q; Yang, Y		Yao, S; Jin, Z; Cui, X; Luo, B; Wang, J; Yu, Z		Wang, Yanpeng; Zhang, Dehai; Yuan, Ye; Liu, Qing; Yang, Yun			Improvement of TF-IDF Algorithm Based on Knowledge Graph	2018 IEEE/ACIS 16TH INTERNATIONAL CONFERENCE ON SOFTWARE ENGINEERING RESEARCH, MANAGEMENT AND APPLICATION (SERA)			English	Proceedings Paper	16th IEEE/ACIS International Conference on Software Engineering Research, Management and Applications (SERA)	JUN 13-15, 2018	Yunnan Univ, Kunming, PEOPLES R CHINA	Inst Elect & Elect Engineers, Inst Elect & Elect Engineers Comp Soc, Int Assoc Comp & Informat Sci	Yunnan Univ	TF-IDF; knowledge graph; legal field		The TF-IDF algorithm is commonly used for text information retrieval and data mining. The traditional TF-IDF algorithm does not consider the domain characteristics of the article, and does not consider the distribution ratio. Currently, the solution proposed by many scholars only solves the problems of distribution ratio and the like, and does not solve the problem that the domain keywords have unreasonable weights. The problem has led to the use of domain-specific applications where relevant keywords in some areas have not been given appropriate weights. This paper proposes an improved method based on domain knowledge graph. This method will mainly consider the application of the legal field, and use the legal knowledge graph to make improvements to the TF-IDF algorithm, so as to achieve the reasonable weight assigned to the domain-related keywords in text feature extraction. Experiments show that this method can effectively improving the accuracy of the extraction.	[Wang, Yanpeng; Zhang, Dehai; Yuan, Ye; Liu, Qing; Yang, Yun] Yunnan Univ, Software Coll, Kunming, Yunnan, Peoples R China	Wang, YP (reprint author), Yunnan Univ, Software Coll, Kunming, Yunnan, Peoples R China.	ypw757@163.com; dhzhang@ynu.edu.cn; yuanlcx@163.com; liuqing@ynu.edu.cn; yangyun19@hotmail.com			Natural Science Foundation China (NSFC)National Natural Science Foundation of China [61402397, 61263043, 61663046]; Yunnan Applied Fundamental Research Project [2016FB104]; Yunnan Provincial Young academic and technical leaders reserve talents [2017HB005]; Yunnan Provincial Innovation Team [2017HC012]; National Nature Science Fund ProjectNational Natural Science Foundation of China [61562093]; Key Project of Applied Basic Research Program of Yunnan Province [2016FA024]; MOE Key Laboratory of Educational Informatization for Nationalities (YNNU) Open Funding Project [EIN2017001]	This work is supported by: (i) Natural Science Foundation China (NSFC) under the Grant No. 61402397, 61263043 and 61663046; (ii) Yunnan Applied Fundamental Research Project under the Grant No. 2016FB104; (iii) Yunnan Provincial Young academic and technical leaders reserve talents under the Grant No. 2017HB005; (iv) Yunnan Provincial Innovation Team under the Grant No. 2017HC012; (v) The National Nature Science Fund Project (61562093), Key Project of Applied Basic Research Program of Yunnan Province (2016FA024); (vi) MOE Key Laboratory of Educational Informatization for Nationalities (YNNU) Open Funding Project (EIN2017001).		22	1	1	0	3	IEEE	NEW YORK	345 E 47TH ST, NEW YORK, NY 10017 USA			978-1-5386-5886-4				2018							19	24					6	Computer Science, Software Engineering	Computer Science	BL1ID	WOS:000447736500003					2019-12-05	
