PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	RP	EM	RI	OI	FU	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	D2	EA	PG	WC	SC	GA	UT	PM	OA	HC	HP	DA
B	Dong, L; He, LS; Wang, M; Gao, GN			IEEE	Dong, Liang; He, LeSheng; Wang, Min; Gao, Guannao			A high performance solar radio observation system in terrible RFI environments for existing telescope	2014 XXXITH URSI GENERAL ASSEMBLY AND SCIENTIFIC SYMPOSIUM (URSI GASS)			English	Proceedings Paper	29th URSI General Assembly and Scientific Symposium (URSI GASS)	AUG 16-23, 2014	Beijing, PEOPLES R CHINA	URSI				For the solar radio observations, scientists usually come cross some strong RFIs (Radio Frequency Interferences) producing some invalid observation data. In the past, we had to give up some badly influence bands. Nowadays, we can decrease the RFIs' influences by using advanced circuits, such as high dynamic range analog receivers, remote gain or attenuation controlling software, high performance ADCs and so on. In this paper, we will introduce a new solar radio observation system in Yunnan observatory's 10 meter solar observation system for 800-975MHz observation band which was given up because of some strong RFIs in the past. This new solar radio observation system can adjust the gain from -25dB to +35dB by remote software through RF(Radio Frequency) and MF (Medium frequency) attenuators. Based on advanced FPGA processor we can achieve high spectral resolution of about 30 KHz/channel and high time resolution of about 34ms. This system can easily improve the capability of old solar radio telescopes for adding abandon bands in	[Dong, Liang; Wang, Min; Gao, Guannao] Chinese Acad Sci, Yunnan Astron Observ, Kunming 650011, Peoples R China; [Dong, Liang; He, LeSheng; Wang, Min; Gao, Guannao] Yunnan Univ, Yunnan Astron Observ, Informat Technol United Lab, Kunming 650002, Peoples R China; [Dong, Liang; He, LeSheng] Yunnan Univ, Informat Coll, Kunming 650002, Peoples R China	Dong, L (reprint author), Chinese Acad Sci, Yunnan Astron Observ, Kunming 650011, Peoples R China.	dongliang@ynao.ac.cn						4	0	0	0	0	IEEE	NEW YORK	345 E 47TH ST, NEW YORK, NY 10017 USA			978-1-4673-5225-3				2014													4	Engineering, Electrical & Electronic; Physics, Applied	Engineering; Physics	BE0QU	WOS:000366628703198					2019-12-05	
B	Dong, L; Qu, HP; Wang, M; Lin, J; Gao, GN			IEEE	Dong, Liang; Qu, Huipeng; Wang, Min; Lin, Jun; Gao, Gunnan			L band solar radio burst events-a potential interference for navigation signal and pre-alarm method research	2014 XXXITH URSI GENERAL ASSEMBLY AND SCIENTIFIC SYMPOSIUM (URSI GASS)			English	Proceedings Paper	29th URSI General Assembly and Scientific Symposium (URSI GASS)	AUG 16-23, 2014	Beijing, PEOPLES R CHINA	URSI				Most navigation satellites transmit navigation signals within L band, such as GPS, Galileo, BeiDou and so on. Solar radio bursts frequently occurred also with strong emission in L band, which are potential interferences for the navigation service. During the most intense solar radio bursts, the obviously decreasing performances of navigation systems were found. In this work, we get the threshold values for the three communication frequency points by theoretical arithmetic. At the same time, we will set up the real-time solar radio flux monitor system for test and verify the real threshold value in natural space based on 10m solar radio telescope. At last, we will try to build the pre-alarm system combining optical observation data.	[Dong, Liang] Yunnan Univ, Informat Coll, Kunming 650002, Peoples R China; [Dong, Liang; Wang, Min; Lin, Jun; Gao, Gunnan] Chinese Acad Sci, Yunnan Astron Observ, Kunming 650011, Peoples R China; [Dong, Liang; Wang, Min; Gao, Gunnan] Yunnan Univ, Yunnan Astron Observ, Informat Technol United Lab, Kunming 650002, Peoples R China; [Qu, Huipeng] Beijing Inst Tracking & Telecommun Technol, Beijing 100032, Peoples R China	Dong, L (reprint author), Yunnan Univ, Informat Coll, Kunming 650002, Peoples R China.	dongliang@ynao.ac.cn; quhuipeng@139.com	LIN, JUN/B-9890-2017					2	0	0	0	0	IEEE	NEW YORK	345 E 47TH ST, NEW YORK, NY 10017 USA			978-1-4673-5225-3				2014													4	Engineering, Electrical & Electronic; Physics, Applied	Engineering; Physics	BE0QU	WOS:000366628703191					2019-12-05	
B	Li, XS; Liu, L; Dong, L; Long, Y; Zhang, HB; Zhuo, Y; Wang, M			IEEE	Li, Xuesong; Liu, Ling; Dong, Liang; Long, Yang; Zhang Huangbo; Zhuo, Yu; Wang, Min			Some researches for human health events based in extremely space weather period	2014 XXXITH URSI GENERAL ASSEMBLY AND SCIENTIFIC SYMPOSIUM (URSI GASS)			English	Proceedings Paper	29th URSI General Assembly and Scientific Symposium (URSI GASS)	AUG 16-23, 2014	Beijing, PEOPLES R CHINA	URSI				By some experiments' verified, the ELF (extremely low frequency) can influence different levels of the organization of life, such as Biological membranes mast cells, endocrine glands cells and so on. The variation of geomagnetic filed may be a potential endanger factor for human health. In this paper, we will analyze the possibility of pre-alarming the human health events in extremely space weather period. And we will also advance some results of our researches such as the cardiovascular and cerebrovascular events, and Permeability of pleural effusion.	[Li, Xuesong; Liu, Ling; Long, Yang; Zhang Huangbo; Zhuo, Yu] Kunming Med Univ, Affiliated Hosp 1, Kunming 650032, Peoples R China; [Dong, Liang] Yunnan Univ, Informat Coll, Kunming 650002, Peoples R China; [Dong, Liang; Wang, Min] Chinese Acad Sci, Yunnan Observ, Kunming 650011, Peoples R China; [Dong, Liang; Wang, Min] Yunnan Univ, Yunnan Astron Observ Informat Technol United Lab, Kunming 650011, Peoples R China	Li, XS (reprint author), Kunming Med Univ, Affiliated Hosp 1, Kunming 650032, Peoples R China.	xuesong_li99@163.com; dongliang@ynao.ac.cn						4	0	0	0	1	IEEE	NEW YORK	345 E 47TH ST, NEW YORK, NY 10017 USA			978-1-4673-5225-3				2014													4	Engineering, Electrical & Electronic; Physics, Applied	Engineering; Physics	BE0QU	WOS:000366628703279					2019-12-05	
B	Yang, JJ; Chen, DZ; Tang, H; Yu, J; Huang, M			IEEE	Yang, Jing Jing; Chen, Dezhang; Tang, Hao; Yu, Jiang; Huang, Ming			Cooperative Compressed Spectrum Sensing Model for Regional Radio Monitoring	2014 XXXITH URSI GENERAL ASSEMBLY AND SCIENTIFIC SYMPOSIUM (URSI GASS)			English	Proceedings Paper	29th URSI General Assembly and Scientific Symposium (URSI GASS)	AUG 16-23, 2014	Beijing, PEOPLES R CHINA	URSI			ALGORITHMS	Detection and direction finding of illegal emission source is the core issue of radio monitoring network. However, the performances of traditional fixed stations and mobile stations which are based on energy detection and work individually are often compromised with multipath fading and shadowing in urban environment. To mitigate the impact of these issues, a cooperative compressed spectrum sensing model which consists of several sensing nodes and a fusion node is proposed in this paper. The maximum-minimum eigenvalue based detection method is applied to the sensing model. Simulation results show that cooperative compressed sensing provides an efficient way to sense radio signal which is sparse at frequency domain.	[Yang, Jing Jing; Yu, Jiang; Huang, Ming] Yunnan Univ, Wireless Innovat Lab, Kunming 650091, Peoples R China; [Chen, Dezhang; Tang, Hao] Radio Monitoring Ctr Yunnan Prov, Kunming 650228, Peoples R China; [Yang, Jing Jing] Kunming Key Lab Spectrum Sensing & Radio Monitori, Kunming 650091, Peoples R China	Yang, JJ (reprint author), Yunnan Univ, Wireless Innovat Lab, Kunming 650091, Peoples R China.	huangming@ynu.edu.cn	Tang, Hua/K-4948-2016	Tang, Hua/0000-0002-6685-6165				7	0	0	0	0	IEEE	NEW YORK	345 E 47TH ST, NEW YORK, NY 10017 USA			978-1-4673-5225-3				2014													4	Engineering, Electrical & Electronic; Physics, Applied	Engineering; Physics	BE0QU	WOS:000366628702069					2019-12-05	
S	Xiao, P; Zhang, XL; Wang, J; Zhang, JX; Han, Q; Zhang, XJ			IEEE	Xiao, Pei; Zhang, Xiaolu; Wang, Jin; Zhang, Jixian; Han, Qiang; Zhang, Xuejie			Applying MapReduce Framework to Peer-to-Peer Overlay Network	PROCEEDINGS 2014 INTERNATIONAL CONFERENCE ON SERVICE SCIENCES (ICSS 2014)	International Conference on Service Sciences		English	Proceedings Paper	International Conference on Service Sciences (ICSS)	MAY 22-23, 2014	Wuxi, PEOPLES R CHINA	Peking Univ, IBM		MapReduce; Peer-to-Peer; Distributed Computing	SERVICE	MapReduce is a programming framework widely used in cloud computing environments for processing large amount of data in a highly parallel way. However, current MapReduce model do not cope well with its scalability, which means that under certain hardware configuration, it can only support limited scale of cluster due to the overloading of center node. In this paper, we present a prototype based on DHTs Peer-to-Peer MapReduce system, which removed the MapReduce task centralized scheduling's master node and bottom file system management's name node on the basis of remaining original MapReduce workflow unchanged. In the system, the distributed file system in bottom layer queries data through distributed hashing, while the MapReduce system in upper layer invoke and schedule the tasks by distributed notification mechanism. In this way, the system can theoretically achieve the scalability of Peer-to-Peer system. The scalability evaluation of the system has been experimented in the network scenarios using the prevailing word count problem.	[Xiao, Pei; Zhang, Xiaolu; Wang, Jin; Zhang, Jixian; Han, Qiang; Zhang, Xuejie] Yunnan Univ, Sch Informat Sci & Engn, Kunming, Peoples R China	Xiao, P (reprint author), Yunnan Univ, Sch Informat Sci & Engn, Kunming, Peoples R China.	xplife0305@163.com; zdalu622@gmail.com; wangjin0818@gmail.com; denonji@163.com; gyhqiang12@gmail.com; xjzhang@ynu.edu.cn						11	0	0	0	0	IEEE	NEW YORK	345 E 47TH ST, NEW YORK, NY 10017 USA	2165-3828		978-1-4799-4332-6	INT CONF SERVICE SCI			2014							96	100		10.1109/ICSS.2014.21			5	Computer Science, Interdisciplinary Applications	Computer Science	BF0DI	WOS:000378562300017					2019-12-05	
B	Yang, Y; Zhou, H; Liu, JH; Feng, Y			IEEE	Yang, Yu; Zhou, Hua; Liu, Junhui; Feng, Yun			Entropy-based Model for Measuring Risk of Requirement Changes	PROCEEDINGS OF 2013 INTERNATIONAL CONFERENCE ON INFORMATION SCIENCE AND CLOUD COMPUTING COMPANION (ISCC-C)			English	Proceedings Paper	International Conference on Information Science and Cloud Computing Companion (ISCC-C)	DEC 07-08, 2013	Guangzhou, PEOPLES R CHINA	IEEE Reliabil Soc, IEEE Comp Soc, IEEE, Guangzhou Univ		risk measure; information entropy; requirement change; software engineering		Software projects face a common problem is the requirement uncertainty and frequent requirement changes. The risk of requirement changes is considerable risk in software project management. Information entropy can effectively measure subsystem's degree of uniformity. This paper proposes a quantitative risk measurement model that could be used to measure risk posed by requirement changes. The more uniform requirement impact on software project, the smaller the risk, otherwise the key requirement changes will have a significant impact on the project. This paper discusses the rationality of the model and gives an instance of this model. The model requires data can be obtained from enterprise. Experiments show that the model is scientific and rational. It can serve as a reference for requirement management.	[Yang, Yu; Zhou, Hua; Liu, Junhui] Yunnan Univ, Sch Software, Kunming 650000, Peoples R China; [Feng, Yun] Zunyi Normal Coll, Dept Comp & Informat Sci, Zunyi 563000, Peoples R China	Yang, Y (reprint author), Yunnan Univ, Sch Software, Kunming 650000, Peoples R China.	yuwenyunying@gmail.com; fyun3ok@163.com			Open Foundation of Key Laboratory of Software Engineering of Yunnan Province [2011SE13]	This paper is funded by the Open Foundation of Key Laboratory of Software Engineering of Yunnan Province under Grant No. 2011SE13.		12	0	0	0	0	IEEE	NEW YORK	345 E 47TH ST, NEW YORK, NY 10017 USA			978-1-4799-5245-8				2014							20	24		10.1109/ISCC-C.2013.70			5	Computer Science, Information Systems; Computer Science, Theory & Methods	Computer Science	BG9CL	WOS:000393054200004					2019-12-05	
B	Wang, YZ; Yang, YT			IEEE	Wang, Yunze; Yang, Yuting			Software Process based on Workflow in Specific Areas	PROCEEDINGS OF 2014 IEEE WORKSHOP ON ADVANCED RESEARCH AND TECHNOLOGY IN INDUSTRY APPLICATIONS (WARTIA)			English	Proceedings Paper	IEEE Workshop on Advanced Research and Technology in Industry Applications (WARTIA)	SEP 29-30, 2014	Ottawa, CANADA	IEEE		software process; workflow; specific areas		Ground on features of application systems with workflow as the core, this paper tailors "software process based on workflow", which focuses on three areas: workflow diagrams, user task interface, and business logic. In addition to, it analyzes and defines the basic tasks, the basic roles and basic working product to complete these three areas. This paper is to draw up development steps and illustrate system software architecture with this software process. The experimental example show that "software process based on workflow" could greatly improve quality and efficiency of application system product.	[Wang, Yunze] Hebei Inst Commun, Dept Informat Technol, Shijiazhuang, Peoples R China; [Yang, Yuting] Yunnan Univ, Tourism & Culture Coll, Informat Sci & Technol Dept, Lijiang, Peoples R China	Wang, YZ (reprint author), Hebei Inst Commun, Dept Informat Technol, Shijiazhuang, Peoples R China.	32720811@qq.com; tudou-yeah@163.com						5	0	0	0	0	IEEE	NEW YORK	345 E 47TH ST, NEW YORK, NY 10017 USA			978-1-4799-6989-0				2014							1191	1194					4	Computer Science, Interdisciplinary Applications; Engineering, Multidisciplinary	Computer Science; Engineering	BH2RB	WOS:000399140300317					2019-12-05	
S	Yan, K; Wong, MHG; Zhang, L; Xiong, HB; Fu, DG; Duan, CQ; Guo, Z; Wang, CX		Sun, M; Zhang, Y		Yan, Kai; Wong, Michelle Hang Gi; Zhang, Long; Xiong, Huabin; Fu, Denggao; Duan, Changqun; Guo, Zhen; Wang, Chunxue			Is Phytoextraction Efficient for Remediating Phosphorus-Enriched Soils in Mountainous Region? A Case Study of Lake Dianchi Watershed of Southwestern China	RENEWABLE ENERGY AND ENVIRONMENTAL TECHNOLOGY, PTS 1-6	Applied Mechanics and Materials		English	Proceedings Paper	International Conference on Renewable Energy and Environmental Technology (REET 2013)	SEP 21-22, 2013	Jilin, PEOPLES R CHINA			Phytoremediation; P uptake potential; P-hyperaccumulators; Dominate species		Phosphorus leakage from phosphorus-enriched soils (PES) is a major cause of water degradation worldwide, and phytoextraction is known to be an effective method of remediation. However, it is unclear whether phytoextraction is equally efficient in mountainous regions. We investigated the potential of P accumulation of major plant species in the Lake Dianchi Watershed of Southwestern China. Most of the plants living in PES of this region have high P contents; some have been identified as P-hyperaccumulators, such as Polygonum pubescens, which has the highest leaf P content of 16.88 mg/g. Although the dominate species have relatively low P contents than the P-hyperaccumulators, they still have a higher P uptake potential due to their greater biomass, for example, the P uptake potentials of Alnus nepalensis, Coriaria nepalensis, and Erianthus rufipilus are 46.98, 16.91, and 22.78 kg/ha, respectively. While these plants can decrease the total P of rhizospheric soil and topsoil, the effects on the total P-pool was not significant. Our results suggest that just phytoextraction may be less efficient in remediating PES in mountainous regions, and it requires further studies about P cycling and native plants to design more effective measures for P immobilization.	[Yan, Kai; Wong, Michelle Hang Gi; Zhang, Long; Xiong, Huabin; Fu, Denggao; Duan, Changqun; Guo, Zhen; Wang, Chunxue] Yunnan Univ, Inst Environm Sci & Ecol Restorat, Kunming 650091, Peoples R China	Duan, CQ (reprint author), Yunnan Univ, Inst Environm Sci & Ecol Restorat, Kunming 650091, Peoples R China.	ecoyankai@gmail.com; chqduan@ynu.edu.cn						11	0	1	0	0	TRANS TECH PUBLICATIONS LTD	DURNTEN-ZURICH	KREUZSTRASSE 10, 8635 DURNTEN-ZURICH, SWITZERLAND	1660-9336		978-3-03785-912-4	APPL MECH MATER			2014	448-453						488	493		10.4028/www.scientific.net/AMM.448-453.488			6	Energy & Fuels; Engineering, Environmental; Environmental Sciences	Energy & Fuels; Engineering; Environmental Sciences & Ecology	BA8VJ	WOS:000338796300096					2019-12-05	
J	Long, B; Long, C				Long, B.; Long, C.			Ethnobotanical investigation of medicinal orchids in Yunnan	PLANTA MEDICA			English	Meeting Abstract	55th Annual Meeting of the American-Society-of-Pharmacognosy (ASP)	AUG 02-06, 2014	Oxford, MS	Amer Soc Pharmacognosy					[Long, B.] Yunnan Univ, Sch Life Sci, Kunming 650091, Peoples R China; [Long, C.] Minzu Univ China, Coll Life & Environm Sci, Beijing 100081, Peoples R China								0	0	0	0	5	GEORG THIEME VERLAG KG	STUTTGART	RUDIGERSTR 14, D-70469 STUTTGART, GERMANY	0032-0943	1439-0221		PLANTA MED	Planta Med.	JUL	2014	80	10				PP10	839	839					1	Plant Sciences; Chemistry, Medicinal; Integrative & Complementary Medicine; Pharmacology & Pharmacy	Plant Sciences; Pharmacology & Pharmacy; Integrative & Complementary Medicine	AM3VP	WOS:000339781200418					2019-12-05	
S	Miao, S; Hou, JY; Wang, WL; Yao, SW		Yuan, B; Ruan, Q; Tang, X		Miao, Sheng; Hou, Jingyu; Wang, Weilian; Yao, Shaowen			MIXING VECTOR CONSTRUCTION FOR SINGLE CHANNEL SEMI-BLIND SOURCE SEPARATION USING EMPIRICAL MODE DECOMPOSITION	2014 12TH INTERNATIONAL CONFERENCE ON SIGNAL PROCESSING (ICSP)	International Conference on Signal Processing		English	Proceedings Paper	12th IEEE International Conference on Signal Processing (ICSP)	OCT 19-23, 2014	HangZhou, PEOPLES R CHINA	IEEE, Inst Engn & Technol, URSI, Chinese Inst Elect, Int Conf Signal Proc, Beijing Jiaotong Univ, CIE Signal Proc Soc		Empirical Mode Decomposition (EMD); Single Channel Blind Source Separation (SCBSS); Mixing Vector; Adaptive Filter		The Empirical Mode Decomposition (EMD) method is a commonly used method for solving the problem of single channel blind source separation (SCBSS) in signal processing. However, the mixing vector of SCBSS, which is the base of the EMD method, has not yet been effectively constructed. The mixing vector reflects the weights of original signal sources that form the single channel blind signal source. In this paper, we propose a novel method to construct a mixing vector for a single channel blind signal source to approximate the actual mixing vector in terms of keeping the same ratios between signal weights. The constructed mixing vector can be used to improve signal separations. Our method incorporates the adaptive filter, least square method, EMD method and signal source samples to construct the mixing vector. Experimental tests using audio signal evaluations were conducted and the results indicated that our method can improve the similar values of sources energy ratio from 0.2644 to 0.8366. This kind of recognition is very important in weak signal detection.	[Miao, Sheng; Wang, Weilian; Yao, Shaowen] Yunnan Univ, Sch Informat Sci, Kunming 650051, Peoples R China; [Hou, Jingyu] Deakin Univ, Sch Informat Technol, Geelong, Vic 3125, Australia	Miao, S (reprint author), Yunnan Univ, Sch Informat Sci, Kunming 650051, Peoples R China.	wumingzhicao@126.com; jingyu.hou@deakin.edu.au; wlwang_47@126.com						18	1	1	0	1	IEEE	NEW YORK	345 E 47TH ST, NEW YORK, NY 10017 USA	2164-5221		978-1-4799-2186-7	INT CONF SIGN PROCES			2014							22	27					6	Engineering, Electrical & Electronic; Telecommunications	Engineering; Telecommunications	BD9XB	WOS:000365529500004					2019-12-05	
S	Yin, LG; Bai, ZY; Yang, RQ		Xu, G; Qiao, Y; Wu, X		Yin, Liguo; Bai, Zhengyao; Yang, Renqing			Video Forgery Detection Based on Nonnegative Tensor Factorization	2014 4TH IEEE INTERNATIONAL CONFERENCE ON INFORMATION SCIENCE AND TECHNOLOGY (ICIST)	International Conference on Information Science and Technology		English	Proceedings Paper	4th IEEE International Conference on Information Science and Technology (ICIST)	APR 26-28, 2014	Shenzhen, PEOPLES R CHINA	IEEE, IEEE Beijing Sect, Chinese Acad Sci, Shenzhen Inst Adv Technol, Chinese Univ Hong Kong, Chinese Acad Engn, Tongji University		video forgery; nonnegative tensor factorization; frame deletion; frame insertion		With the development and popularity of powerful video editing tools, it tends to be increasingly easier to create digital synthesized videos. A novel passive video inter-frame forgery detection method based on nonnegative tensor factorization (NTF) is presented in this work. It is based on the finding that inter-frame forgery will disturb the consistency of time-dimension factor. In this method, the video is factorized by using NTF first and then the time-dimension factor is extracted. By comparing the correlation between the elements of the factor, the video forgery can be detected. According to the experimental results, it shows that the proposed scheme is able to expose frame deletion and insertion forgery effectively.	[Yin, Liguo; Bai, Zhengyao; Yang, Renqing] Yunnan Univ, Sch Informat Sci & Engn, Kunming, Peoples R China	Bai, ZY (reprint author), Yunnan Univ, Sch Informat Sci & Engn, Kunming, Peoples R China.	baizhy@163.com						13	2	3	0	0	IEEE	NEW YORK	345 E 47TH ST, NEW YORK, NY 10017 USA	2164-4357		978-1-4799-4808-6	INT CONF INFO SCI			2014							148	151					4	Computer Science, Information Systems; Computer Science, Theory & Methods	Computer Science	BD9MH	WOS:000364968700035					2019-12-05	
B	Lv, DJ; Shi, XL; Li, BL; Zhang, QH; Gao, L; Zhang, YF; Zhang, JH; Lv, DJ; Zhang, Y; Chen, X			IEEE	Lv, Danjv; Shi, Xinling; Li, Baolei; Zhang, Qinhu; Gao, Lian; Zhang, Yufeng; Zhang, Junhua; Lv, Danjv; Zhang, Yan; Chen, Xu			A Novel Heuristic Algorithm in Field GIS-Based Emergency Path Finding	2014 IEEE INTERNATIONAL CONFERENCE ON INFORMATION AND AUTOMATION (ICIA)			English	Proceedings Paper	IEEE International Conference on Information and Automation (ICIA)	JUL 28-30, 2014	Hailar, PEOPLES R CHINA	IEEE		Multivariant optimization algorithm; Path planning; GIS; Analytical hierarchy process		A novel heuristic algorithm, multivariant optimization algorithm (MOA), in field geographic information system (GIS)-based emergency path finding is proposed in this paper The MOA algorithm featured with alternating global-local search iterations by multivariant search groups, global and local exploitation groups, is employed to find field emergency path by considering the time length weighted model which is determined by the analytical hierarchy process (AHP) covering impedance factors of the altitude, the slope and the aspect. The comparisons between the MOA and other two algorithms, the GA and PSO, implemented in a real GIS map show that the MOA in emergency path finding outperforms the GA or PSO in emergency path finding especially in multiple impedance factors.	[Lv, Danjv; Shi, Xinling; Li, Baolei; Zhang, Qinhu; Gao, Lian; Zhang, Yufeng; Zhang, Junhua] Yunnan Univ, Dept Elect Engn, Informat Sch, Kunming, Yunnan Province, Peoples R China; [Lv, Danjv; Zhang, Yan; Chen, Xu] Southwest Forestry Univ, Sch Comp & Imformat, Kunming, Yunnan Province, Peoples R China	Lv, DJ (reprint author), Yunnan Univ, Dept Elect Engn, Informat Sch, Kunming, Yunnan Province, Peoples R China.	lvdanjv@gmail.com; xlshi@ynu.edu.cn						14	0	0	0	0	IEEE	NEW YORK	345 E 47TH ST, NEW YORK, NY 10017 USA			978-1-4799-4100-1				2014							640	643					4	Automation & Control Systems; Computer Science, Information Systems	Automation & Control Systems; Computer Science	BD8DC	WOS:000363815200117					2019-12-05	
B	Tao, XL; Wang, QR; Hu, JC		Kudo, Y; Tsumoto, S		Tao Xiaolong; Wang Qiaoran; Hu Junchen			The Empirical Research on the Dimensional Structure of Employee's Self-management	2014 IEEE INTERNATIONAL CONFERENCE ON GRANULAR COMPUTING (GRC)			English	Proceedings Paper	IEEE International Conference on Granular Computing (GrC)	OCT 22-24, 2014	Noboribetsu, JAPAN	IEEE, IEEE Comp Soc, Int Granular Comp Soc, Kayamori Fdn Informat Sci Advancement, Support Ctr Adv Telecommunicat Technol Res Fdn, Tateisi Sci & Technol Fdn		employee; self-management; dimensional structure	EFFICACY	In the era of knowledge-driven economy, self-management is becoming the main way of management. The precondition of carrying on self-management scientifically and effectively is to know the theory of self-management well and precisely. Many scholars are paying attention to the study of self-management. However, the research on dimensional structure of employee's self-management is limited. And the definition of self-management is vague. Through literature review and qualitative analysis, the thesis concludes the dimensional structure of employee's self-management, and then the conclusion will be examined through confirmatory factor analysis. It proves that employee's self-management consists of five dimensions, including self-knowledge, self-planning, self-control, self-learning and self-interpersonal management. It also verifies the practicability of the proposed framework.	[Tao Xiaolong; Wang Qiaoran] Yunnan Univ, Sch Business Management & Tourism Management, Kunming, Peoples R China; [Hu Junchen] Fudan Univ, Sch Management, Shanghai 200433, Peoples R China	Tao, XL (reprint author), Yunnan Univ, Sch Business Management & Tourism Management, Kunming, Peoples R China.	xltao04@qq.com; 839033640@qq.com; hujunchen@sina.com						19	0	0	0	0	IEEE	NEW YORK	345 E 47TH ST, NEW YORK, NY 10017 USA			978-1-4799-5464-3				2014							292	297					6	Computer Science, Theory & Methods; Engineering, Electrical & Electronic	Computer Science; Engineering	BD4UT	WOS:000361138800056					2019-12-05	
B	Zhang, JM; Cao, WX; Zeng, P		Kudo, Y; Tsumoto, S		Zhang, Jianmin; Cao, Wenxiang; Zeng, Ping			A Study on the Relationship among Entrepreneurship Education, Social Capital and College Students' Entrepreneurial Intention	2014 IEEE INTERNATIONAL CONFERENCE ON GRANULAR COMPUTING (GRC)			English	Proceedings Paper	IEEE International Conference on Granular Computing (GrC)	OCT 22-24, 2014	Noboribetsu, JAPAN	IEEE, IEEE Comp Soc, Int Granular Comp Soc, Kayamori Fdn Informat Sci Advancement, Support Ctr Adv Telecommunicat Technol Res Fdn, Tateisi Sci & Technol Fdn		Entrepreneurship Education; Social Capital; Entrepreneurial Intention		College students, as a special social group, is the main source of innovation and entrepreneurship in the future China. However, entrepreneurial intention is a prerequisite for entrepreneurial behavior. In this paper, we took the actual situation of Yunnan University into consideration, and analyzed a large number of documents and relevant theories. Then we proposed the theoretical models and 11 assumptions of this study, which based on the theory of entrepreneurship education, social capital and entrepreneurial intention. According to the theoretical models we designed the empirical research and measurements tables. Then we conducted factor analysis and reliability test of the questionnaires. Finally, with the help of structural equation we studied the relationship and interaction mechanisms among entrepreneurship education, social capital and college students' entrepreneur intention. And the research hypotheses were tested.	[Zhang, Jianmin; Zeng, Ping] Yunnan Univ, Sch Business & Tourism Management, Kunming, Yunnan, Peoples R China; [Cao, Wenxiang] Wuhan Univ, Sch Econ & Management, Wuhan 430072, Peoples R China	Zhang, JM (reprint author), Yunnan Univ, Sch Business & Tourism Management, Kunming, Yunnan, Peoples R China.	Jmzhang16@qq.com; qjyzvane@yeah.net						13	1	1	0	8	IEEE	NEW YORK	345 E 47TH ST, NEW YORK, NY 10017 USA			978-1-4799-5464-3				2014							367	373					7	Computer Science, Theory & Methods; Engineering, Electrical & Electronic	Computer Science; Engineering	BD4UT	WOS:000361138800070					2019-12-05	
B	Mo, YJ; Bai, ZY; Huang, Z; Dong, L; Zhou, Y			World Publ Corp	Mo Yujun; Bai Zhengyao; Huang Zhen; Dong Liang; Zhou Yan			Optimization design and FPGA Implementation of orthogonal matching pursuit algorithm	PROCEEDINGS OF THE FIFTH INTERNATIONAL SYMPOSIUM ON TEST AUTOMATION & INSTRUMENTATION, VOLS 1 AND 2			English	Proceedings Paper	5th International Symposium on Test Automation and Instrumentation (ISTAI 2014)	SEP 23-26, 2014	Beijing, PEOPLES R CHINA	China Instrumentat & Control Soc, Beijing Informat Sci & Technol Univ, Comp Measurement Grp, Silicon Valley Sci & Technol Assoc, China Instrumentat & Control Soc, Measurement & Instrument Comm, Chinese Journal Sci Instrument, Journal Elect Measurement & Instrumentat, Sci & Technol Millimeter Wave Lab, Natl Nat Sci Fdn China, Natl Soc & Sci Fund, Beijing Municipal Bur Foreign Experts		FPGA; Compressed Sensing; Orthogonal Matching Pursuit algorithm; Alternative Cholesky Decomposition	SIGNAL RECOVERY	In reconstruction algorithm of Compressed Sensing, it needs to gather more Information sample points for real-time signal streams whose sparsity is larger. But it is extremely difficult to implement the high-dimensional matrix multiplication on hardware. This paper presented a novel hardware architecture for Orthogonal Matching Pursuit (OMP) algorithm. OMP algorithm was improved to reduce the number of multiplications. Alternative Cholesky Decomposition (ACD) which avoids square root calculations was used in the part of matrix decomposition to decrease computation delay. The parallel implementation and resource multiplexing were utilized to improve computing speed and resource utilization. This design was described by using RTL HDL, implemented with Altera's PFGA Cyclone II EP2C70F672C6. The timing simulation was carried under the Quartus II. Simulation results verify the correctness of the design.	[Mo Yujun; Bai Zhengyao; Huang Zhen; Dong Liang; Zhou Yan] Yunnan Univ, Sch Informat Sci & Engn, Kunming 650091, Peoples R China	Mo, YJ (reprint author), Yunnan Univ, Sch Informat Sci & Engn, Kunming 650091, Peoples R China.							11	0	0	0	1	WORLD PUBLISHING CORPORATION	BEIJING	137 CHAONEI DAJIE, BEIJING 100010, PEOPLES R CHINA			978-7-5100-8060-9				2014							659	664					6	Automation & Control Systems; Instruments & Instrumentation	Automation & Control Systems; Instruments & Instrumentation	BD4XN	WOS:000361159400118					2019-12-05	
